35.76342, -78.57525
35.76829, -78.5755
35.77094, -78.58211
35.77254, -78.58984
35.77226, -78.5967
35.77672, -78.59276
35.77864, -78.58456
35.7854, -78.58576
35.78345, -78.59245
35.78031, -78.59829
35.78017, -78.60447
35.78449, -78.6055
35.78412, -78.61184
35.78036, -78.6133
35.78189, -78.61871
35.78655, -78.61742
35.7915, -78.61304
35.79637, -78.61158
35.79841, -78.61602
35.79848, -78.6204
35.80238, -78.61911
35.80592, -78.61627
35.80996, -78.61936
35.81341, -78.62533
35.81836, -78.62343
