35.78698, -78.66421
35.78782, -78.66726
35.78639, -78.66911
35.78695, -78.67194
35.789, -78.67292
35.78914, -78.67601
35.79223, -78.67561
35.79255, -78.66981
35.79533, -78.66925
35.79672, -78.67247
35.7985, -78.66891
35.79818, -78.66509
35.79637, -78.66514
35.79585, -78.66259
35.79797, -78.6601
35.79786, -78.65702
35.79638, -78.656
35.79508, -78.65727
35.79301, -78.65929
35.79018, -78.65936
35.78929, -78.65757
35.78898, -78.65538
35.78783, -78.65774
35.7868, -78.65987
35.78553, -78.65931
