35.70509, -78.61307
35.70369, -78.61303
35.70275, -78.61418
35.70181, -78.61547
35.70171, -78.61779
35.70366, -78.61865
35.70369, -78.62191
35.70671, -78.62384
35.71001, -78.62347
35.71261, -78.62616
35.71449, -78.62951
35.71613, -78.63388
35.71512, -78.63744
35.71407, -78.63997
35.71138, -78.63585
35.70925, -78.63349
35.70607, -78.63313
35.70539, -78.63611
35.70346, -78.63933
35.70109, -78.63675
35.69837, -78.63684
35.69635, -78.63427
35.69272, -78.63548
35.69205, -78.6407
35.68968, -78.64363
